DayOfWeek,OriginWac,DestWac,Distance,CRSDepTime,CRSArrTime,DepDelayMinutes,ArrDelayMinutes
5,91,91,1.0,0,1,1.0,0.0
5,91,91,1.0,1,1,0.0,1.0
5,91,91,0.0,2,2,0.0,1.0
5,91,91,1.0,0,1,0.0,1.0
5,91,91,1.0,2,2,0.0,1.0
5,91,91,1.0,2,2,0.0,1.0
5,91,92,1.0,1,1,0.0,0.0
5,91,91,1.0,0,0,0.0,1.0
5,91,91,1.0,0,1,0.0,1.0
5,91,91,1.0,1,1,3.0,1.0
5,91,92,1.0,1,1,0.0,0.0
5,92,91,1.0,1,2,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
5,91,92,1.0,2,2,3.0,1.0
5,91,91,1.0,2,2,0.0,0.0
5,92,91,1.0,2,2,3.0,1.0
5,91,92,1.0,2,2,3.0,1.0
5,92,91,1.0,0,1,0.0,1.0
5,91,91,1.0,2,2,3.0,1.0
5,91,91,1.0,2,2,3.0,1.0
5,85,91,0.0,1,1,0.0,0.0
5,91,85,0.0,1,1,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
5,91,92,1.0,2,2,1.0,1.0
5,91,91,0.0,2,2,0.0,0.0
5,91,91,1.0,1,1,2.0,1.0
5,91,91,1.0,1,1,2.0,1.0
5,83,91,1.0,2,2,1.0,0.0
5,91,83,1.0,1,1,3.0,1.0
5,92,93,0.0,2,2,1.0,1.0
5,91,91,1.0,2,2,1.0,1.0
5,92,91,1.0,1,1,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
5,83,85,1.0,2,2,3.0,1.0
5,85,83,1.0,2,2,3.0,1.0
5,83,91,1.0,0,0,0.0,1.0
5,91,93,2.0,1,1,0.0,0.0
5,93,91,2.0,0,1,0.0,0.0
5,91,91,1.0,1,1,3.0,1.0
5,91,91,1.0,1,1,0.0,1.0
5,92,91,1.0,1,1,0.0,0.0
5,83,91,1.0,0,0,0.0,0.0
5,91,91,0.0,1,1,3.0,1.0
5,91,91,0.0,1,1,0.0,0.0
5,85,92,1.0,2,2,0.0,0.0
5,92,85,1.0,1,1,0.0,1.0
5,91,83,1.0,2,2,3.0,1.0
5,91,91,0.0,2,2,0.0,0.0
5,91,91,0.0,1,2,0.0,0.0
5,91,91,1.0,2,2,3.0,1.0
5,91,91,0.0,1,1,3.0,1.0
5,91,91,0.0,1,1,0.0,0.0
5,91,91,1.0,1,2,3.0,1.0
5,91,91,1.0,2,2,3.0,1.0
5,91,91,0.0,2,2,0.0,0.0
5,91,91,0.0,2,2,2.0,1.0
5,91,91,1.0,2,2,3.0,1.0
5,91,91,1.0,2,2,3.0,1.0
5,91,87,1.0,2,2,0.0,1.0
5,91,91,0.0,2,2,0.0,1.0
5,91,87,1.0,1,2,2.0,1.0
5,87,91,1.0,1,2,0.0,0.0
5,91,91,1.0,2,2,0.0,1.0
5,91,87,1.0,0,1,3.0,1.0
5,87,91,1.0,1,1,3.0,1.0
5,92,91,1.0,0,1,0.0,0.0
5,83,91,1.0,2,2,3.0,1.0
5,91,83,1.0,1,1,0.0,0.0
5,87,91,1.0,1,1,1.0,1.0
5,91,91,0.0,1,2,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
5,91,91,0.0,1,2,3.0,1.0
5,91,91,0.0,2,2,0.0,0.0
5,91,91,0.0,1,1,3.0,1.0
5,91,91,0.0,1,1,3.0,1.0
5,91,87,1.0,1,1,0.0,1.0
5,91,92,1.0,0,0,0.0,0.0
5,92,87,1.0,1,1,0.0,1.0
5,92,91,1.0,2,2,0.0,0.0
5,91,91,1.0,1,2,0.0,0.0
5,92,91,2.0,2,2,3.0,1.0
5,91,91,0.0,0,0,0.0,0.0
5,91,92,2.0,1,1,0.0,0.0
5,92,91,2.0,1,1,0.0,0.0
5,87,92,1.0,2,2,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
5,91,74,2.0,2,2,2.0,1.0
5,91,91,0.0,1,1,3.0,1.0
5,83,91,1.0,0,0,0.0,0.0
5,81,93,2.0,0,1,0.0,0.0
5,93,81,2.0,2,2,0.0,0.0
5,87,92,1.0,0,1,0.0,0.0
5,93,91,2.0,2,2,0.0,0.0
5,91,91,1.0,1,1,0.0,1.0
5,91,91,0.0,2,2,2.0,1.0
5,91,91,1.0,0,0,0.0,0.0
5,91,91,1.0,1,1,0.0,1.0
5,91,91,0.0,0,1,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
5,91,91,0.0,2,2,3.0,1.0
5,91,91,0.0,2,2,0.0,0.0
5,91,91,0.0,1,1,3.0,1.0
5,91,91,0.0,1,1,3.0,1.0
5,91,91,0.0,1,2,3.0,1.0
5,91,91,0.0,2,2,1.0,0.0
5,91,93,2.0,1,1,0.0,0.0
5,93,91,2.0,1,1,0.0,0.0
5,91,91,1.0,0,0,0.0,0.0
5,91,92,1.0,1,1,0.0,1.0
5,91,91,1.0,2,2,0.0,1.0
5,91,91,0.0,0,0,0.0,1.0
5,91,91,0.0,0,1,0.0,1.0
5,91,91,0.0,2,2,0.0,1.0
5,91,91,1.0,2,2,3.0,1.0
5,91,91,1.0,2,2,3.0,1.0
5,92,91,1.0,1,2,0.0,0.0
5,91,85,0.0,0,1,0.0,0.0
5,85,91,0.0,1,1,0.0,1.0
5,91,91,0.0,0,0,0.0,0.0
5,91,91,0.0,1,2,0.0,1.0
5,91,87,1.0,2,2,2.0,1.0
5,91,92,1.0,1,1,3.0,1.0
5,91,91,0.0,1,1,0.0,1.0
5,91,91,0.0,1,1,0.0,0.0
5,91,93,2.0,2,2,3.0,0.0
5,93,91,2.0,1,2,3.0,1.0
5,74,91,2.0,0,0,0.0,0.0
5,91,91,1.0,0,0,0.0,0.0
5,91,91,0.0,2,2,0.0,1.0
5,91,93,2.0,0,1,0.0,0.0
5,92,91,1.0,0,1,1.0,1.0
5,91,91,1.0,1,1,0.0,0.0
5,91,91,1.0,0,1,0.0,0.0
5,74,91,2.0,1,2,0.0,0.0
5,91,74,2.0,1,1,0.0,0.0
5,91,88,1.0,1,1,0.0,1.0
5,91,91,1.0,2,2,0.0,0.0
5,91,91,1.0,2,2,0.0,1.0
5,91,91,0.0,2,2,0.0,1.0
5,91,91,0.0,2,2,0.0,0.0
5,93,91,1.0,1,1,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
5,92,91,2.0,1,1,3.0,1.0
5,91,92,2.0,1,1,1.0,1.0
5,88,91,1.0,1,1,3.0,1.0
5,83,91,1.0,1,1,0.0,0.0
5,91,83,1.0,0,1,0.0,0.0
5,91,93,1.0,1,1,0.0,0.0
5,93,91,1.0,1,1,0.0,0.0
5,84,91,2.0,1,1,0.0,1.0
5,91,84,2.0,0,1,0.0,0.0
5,91,91,0.0,2,2,0.0,0.0
5,74,91,2.0,0,0,0.0,1.0
5,92,91,1.0,2,2,0.0,1.0
5,91,93,1.0,0,0,2.0,0.0
5,91,91,1.0,2,2,3.0,1.0
5,91,91,1.0,1,1,3.0,1.0
5,91,91,0.0,0,1,0.0,0.0
5,83,91,1.0,2,2,0.0,1.0
5,91,91,1.0,1,1,3.0,1.0
5,91,91,1.0,1,1,3.0,1.0
5,91,92,1.0,0,1,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
5,91,91,1.0,2,2,0.0,0.0
5,91,91,0.0,2,2,1.0,1.0
5,91,91,0.0,2,2,1.0,1.0
5,91,91,1.0,1,1,3.0,1.0
5,91,91,1.0,1,2,2.0,1.0
5,91,91,0.0,1,1,3.0,1.0
5,91,91,0.0,1,1,3.0,1.0
5,92,87,1.0,1,1,0.0,0.0
5,92,91,1.0,1,1,0.0,0.0
5,91,92,1.0,2,2,0.0,1.0
5,91,92,1.0,1,1,0.0,1.0
5,91,91,1.0,1,1,0.0,0.0
5,91,91,0.0,1,1,0.0,0.0
3,91,91,0.0,2,2,0.0,0.0
3,93,87,1.0,2,2,0.0,0.0
3,81,83,1.0,1,1,0.0,0.0
3,91,91,0.0,1,1,0.0,0.0
3,91,91,1.0,0,1,0.0,0.0
3,91,91,1.0,1,1,0.0,1.0
3,91,91,1.0,0,1,0.0,0.0
3,91,91,1.0,1,1,3.0,1.0
3,91,92,1.0,2,2,0.0,0.0
3,91,84,2.0,1,1,0.0,1.0
3,92,91,1.0,2,2,1.0,0.0
3,85,91,0.0,1,1,3.0,1.0
3,91,85,0.0,1,1,0.0,1.0
3,91,91,0.0,1,1,3.0,1.0
3,83,85,1.0,2,2,0.0,1.0
3,85,83,1.0,2,2,3.0,1.0
3,91,93,2.0,1,1,0.0,0.0
3,91,91,0.0,1,1,0.0,1.0
3,91,83,1.0,2,2,0.0,0.0
3,91,91,0.0,2,2,0.0,0.0
3,91,87,1.0,2,2,0.0,1.0
3,87,91,1.0,1,1,0.0,1.0
3,92,91,1.0,2,2,3.0,1.0
3,83,91,1.0,1,1,0.0,0.0
3,93,81,2.0,2,2,1.0,0.0
3,93,91,2.0,2,2,0.0,1.0
3,91,91,0.0,0,1,0.0,0.0
3,91,91,0.0,2,2,0.0,0.0
3,91,91,1.0,0,0,0.0,1.0
3,91,91,0.0,1,2,0.0,0.0
3,91,91,0.0,1,1,0.0,0.0
3,91,93,2.0,2,2,0.0,0.0
3,93,91,2.0,1,2,0.0,0.0
3,91,74,2.0,1,1,0.0,0.0
3,88,91,1.0,1,1,3.0,1.0
3,84,91,2.0,2,2,0.0,1.0
3,91,83,1.0,1,2,0.0,0.0
3,91,91,1.0,2,2,0.0,1.0
3,91,91,0.0,0,1,0.0,1.0
3,91,91,1.0,1,1,0.0,0.0
3,91,92,1.0,0,1,0.0,0.0
4,91,91,1.0,2,2,2.0,1.0
4,91,83,1.0,2,2,0.0,1.0
4,91,91,1.0,0,1,0.0,0.0
4,91,91,1.0,0,1,0.0,0.0
4,91,92,1.0,1,1,3.0,1.0
4,92,91,1.0,1,2,3.0,1.0
4,91,91,1.0,2,2,0.0,0.0
4,91,91,1.0,0,1,1.0,0.0
4,91,91,0.0,1,1,0.0,0.0
4,91,74,2.0,1,1,3.0,1.0
4,87,93,1.0,0,0,3.0,0.0
4,83,91,1.0,2,2,3.0,1.0
4,91,83,1.0,2,2,3.0,1.0
4,91,91,1.0,0,1,3.0,1.0
4,83,81,1.0,1,1,3.0,1.0
4,81,83,1.0,1,1,3.0,1.0
4,91,91,0.0,1,1,0.0,1.0
4,91,91,1.0,1,1,0.0,0.0
4,91,91,0.0,2,2,3.0,1.0
4,91,91,1.0,1,1,3.0,1.0
4,83,91,1.0,0,0,0.0,0.0
4,93,91,2.0,0,1,0.0,0.0
4,91,83,1.0,2,2,3.0,1.0
4,91,91,0.0,2,2,0.0,1.0
4,91,91,1.0,1,2,3.0,1.0
4,91,83,1.0,1,1,0.0,1.0
4,91,91,0.0,1,2,0.0,0.0
4,91,91,0.0,1,1,0.0,0.0
4,92,87,1.0,1,1,0.0,0.0
4,91,92,2.0,1,1,0.0,0.0
4,92,91,2.0,1,1,0.0,0.0
4,83,91,1.0,0,0,0.0,0.0
4,93,81,2.0,2,2,0.0,1.0
4,91,93,2.0,1,1,0.0,0.0
4,91,92,1.0,1,1,2.0,1.0
4,91,91,0.0,1,1,1.0,1.0
4,91,91,0.0,1,1,0.0,0.0
4,91,91,1.0,0,0,0.0,0.0
4,91,91,0.0,2,2,3.0,1.0
4,91,88,1.0,1,1,0.0,0.0
4,92,91,2.0,1,1,3.0,1.0
4,91,92,2.0,1,1,3.0,1.0
4,91,91,1.0,1,1,3.0,1.0
4,91,91,1.0,1,1,3.0,1.0
4,92,85,1.0,0,1,0.0,0.0
4,91,91,1.0,1,2,3.0,1.0
4,91,91,1.0,1,1,0.0,1.0
4,91,91,0.0,1,1,0.0,1.0
4,91,91,0.0,1,1,0.0,0.0
4,91,87,1.0,1,1,1.0,1.0
4,91,91,0.0,1,1,3.0,1.0
4,87,91,1.0,1,1,3.0,1.0
4,91,91,0.0,1,1,3.0,1.0
4,91,91,1.0,2,2,2.0,1.0
4,87,91,1.0,1,2,0.0,0.0
5,91,83,1.0,1,1,0.0,0.0
6,83,91,1.0,1,1,0.0,0.0
7,91,91,1.0,0,0,0.0,1.0
1,91,83,1.0,1,1,0.0,1.0
2,81,83,1.0,1,1,0.0,1.0
2,85,91,0.0,1,2,0.0,1.0
2,91,85,0.0,1,1,0.0,0.0
2,91,91,0.0,1,1,0.0,0.0
2,91,91,0.0,1,1,0.0,1.0
2,93,91,1.0,2,2,0.0,1.0
2,91,91,1.0,1,1,0.0,1.0
2,91,83,1.0,2,2,0.0,0.0
2,91,92,1.0,1,1,3.0,1.0
2,91,91,1.0,0,1,0.0,0.0
2,91,91,1.0,2,2,0.0,0.0
2,85,91,0.0,1,1,3.0,1.0
2,91,91,1.0,2,2,0.0,0.0
2,92,91,1.0,1,1,0.0,0.0
2,91,93,2.0,1,1,0.0,0.0
2,93,91,2.0,0,1,1.0,1.0
2,91,91,1.0,1,1,0.0,0.0
2,91,91,0.0,1,1,0.0,0.0
2,85,92,1.0,2,2,0.0,1.0
2,92,85,1.0,1,1,0.0,0.0
2,91,83,1.0,2,2,0.0,0.0
2,91,91,0.0,2,2,0.0,0.0
2,91,91,1.0,2,2,0.0,0.0
2,91,91,1.0,2,2,0.0,0.0
2,91,87,1.0,2,2,0.0,0.0
2,92,91,1.0,2,2,0.0,0.0
2,91,91,0.0,0,0,0.0,0.0
2,91,91,0.0,2,2,3.0,1.0
2,91,91,1.0,1,1,0.0,0.0
2,91,91,0.0,1,1,0.0,0.0
2,91,91,0.0,2,2,0.0,0.0
2,91,91,0.0,1,1,0.0,1.0
2,91,91,0.0,2,2,0.0,0.0
2,93,91,2.0,1,1,0.0,0.0
2,91,91,0.0,1,2,0.0,0.0
2,91,87,1.0,2,2,0.0,0.0
2,91,93,2.0,2,2,0.0,0.0
2,93,91,2.0,1,2,0.0,0.0
2,91,91,1.0,0,0,0.0,0.0
2,83,91,1.0,1,1,0.0,0.0
2,91,91,0.0,2,2,0.0,0.0
2,91,83,1.0,1,2,0.0,0.0
2,91,92,1.0,0,1,0.0,0.0
2,91,91,1.0,1,1,0.0,1.0
2,91,91,1.0,1,2,3.0,1.0
2,92,91,1.0,1,1,3.0,1.0
7,64,92,2.0,2,2,0.0,0.0
7,92,64,2.0,1,1,0.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,74,91,2.0,2,2,0.0,0.0
7,91,74,2.0,1,1,1.0,0.0
7,93,87,1.0,2,2,2.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,74,91,2.0,1,1,0.0,0.0
7,91,74,2.0,0,1,1.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,91,91,1.0,0,0,1.0,0.0
7,87,93,1.0,0,0,0.0,0.0
7,91,91,1.0,0,0,0.0,0.0
7,83,91,1.0,2,2,0.0,0.0
7,91,83,1.0,2,2,2.0,1.0
7,91,91,1.0,0,1,0.0,1.0
7,87,91,1.0,1,1,3.0,1.0
7,91,91,0.0,0,0,0.0,1.0
7,91,91,0.0,2,2,0.0,0.0
7,91,88,2.0,0,1,0.0,0.0
7,83,81,1.0,1,1,0.0,0.0
7,81,83,1.0,1,1,0.0,0.0
7,85,91,0.0,1,2,0.0,0.0
7,91,85,0.0,1,1,1.0,0.0
7,83,91,1.0,1,1,0.0,0.0
7,87,91,1.0,1,1,3.0,1.0
7,91,91,1.0,2,2,3.0,1.0
7,91,91,0.0,1,1,0.0,0.0
7,91,91,0.0,1,1,0.0,0.0
7,91,91,1.0,1,1,0.0,1.0
7,93,91,1.0,2,2,2.0,1.0
7,91,91,1.0,1,1,0.0,0.0
7,91,91,1.0,1,1,0.0,0.0
7,91,91,1.0,2,2,0.0,0.0
7,91,85,0.0,2,2,0.0,0.0
7,91,91,0.0,0,0,0.0,0.0
7,88,91,2.0,1,1,0.0,0.0
7,91,91,0.0,0,0,3.0,1.0
7,91,91,1.0,0,1,0.0,0.0
7,91,91,1.0,1,1,0.0,1.0
7,91,83,1.0,2,2,3.0,1.0
7,91,91,1.0,0,1,0.0,0.0
7,91,91,1.0,1,1,0.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,91,91,1.0,0,1,0.0,0.0
7,91,92,1.0,1,1,0.0,1.0
7,92,91,1.0,1,2,1.0,0.0
7,91,91,1.0,2,2,3.0,1.0
7,91,91,1.0,2,2,0.0,1.0
7,91,92,1.0,1,1,0.0,0.0
7,91,91,0.0,1,1,0.0,0.0
7,91,92,1.0,2,2,0.0,0.0
7,91,91,1.0,2,2,0.0,0.0
7,91,91,1.0,2,2,0.0,0.0
7,92,91,1.0,2,2,0.0,0.0
7,91,92,1.0,2,2,0.0,0.0
7,92,91,1.0,0,1,0.0,1.0
7,91,91,1.0,2,2,0.0,0.0
7,91,91,1.0,2,2,0.0,0.0
7,85,91,0.0,1,1,0.0,1.0
7,91,85,0.0,1,1,0.0,0.0
7,91,91,0.0,1,1,3.0,1.0
7,91,92,1.0,2,2,0.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,91,83,1.0,2,2,0.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,91,91,0.0,1,2,0.0,0.0
7,91,91,1.0,2,2,0.0,0.0
7,91,91,0.0,1,1,1.0,0.0
7,91,91,0.0,1,1,0.0,0.0
7,91,91,1.0,1,2,3.0,1.0
7,91,91,1.0,2,2,3.0,1.0
7,91,91,0.0,2,2,0.0,0.0
7,91,91,0.0,2,2,0.0,1.0
7,91,91,1.0,2,2,0.0,0.0
7,91,87,1.0,2,2,0.0,0.0
7,91,91,1.0,2,2,0.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,91,87,1.0,1,2,0.0,0.0
7,87,91,1.0,1,2,1.0,1.0
7,91,91,1.0,2,2,0.0,1.0
7,91,87,1.0,0,1,0.0,0.0
7,87,91,1.0,1,1,0.0,0.0
7,92,91,1.0,0,1,0.0,0.0
7,83,91,1.0,2,2,0.0,1.0
7,91,83,1.0,1,1,0.0,0.0
7,87,91,1.0,1,1,3.0,1.0
7,91,91,0.0,1,2,0.0,0.0
7,91,91,0.0,1,1,0.0,0.0
7,91,91,0.0,1,1,3.0,1.0
7,91,91,0.0,1,2,1.0,1.0
7,91,91,0.0,2,2,0.0,0.0
7,91,91,0.0,1,1,2.0,0.0
7,91,91,0.0,1,1,1.0,1.0
7,91,87,1.0,1,1,0.0,1.0
7,91,92,1.0,0,0,0.0,0.0
7,92,87,1.0,1,1,3.0,1.0
7,92,91,1.0,2,2,0.0,0.0
7,91,91,1.0,1,2,0.0,1.0
7,92,91,2.0,2,2,0.0,0.0
7,91,91,0.0,0,0,0.0,0.0
7,91,91,0.0,1,1,0.0,0.0
7,91,92,2.0,1,1,0.0,0.0
7,92,91,2.0,1,1,0.0,1.0
7,87,92,1.0,2,2,0.0,0.0
7,91,91,0.0,1,1,0.0,0.0
7,91,91,0.0,1,1,0.0,0.0
7,91,74,2.0,2,2,3.0,1.0
7,91,91,0.0,1,1,0.0,1.0
7,83,91,1.0,0,0,0.0,0.0
7,81,93,2.0,0,1,0.0,0.0
7,93,81,2.0,2,2,0.0,0.0
7,87,92,1.0,0,1,1.0,0.0
7,93,91,2.0,2,2,0.0,0.0
7,91,91,1.0,1,1,0.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,91,91,0.0,0,1,0.0,0.0
7,91,91,0.0,1,1,0.0,0.0
7,91,91,0.0,2,2,3.0,1.0
7,91,91,0.0,2,2,0.0,0.0
7,91,91,0.0,1,1,3.0,1.0
7,91,91,0.0,1,1,0.0,1.0
7,91,91,1.0,2,2,0.0,0.0
7,91,91,1.0,1,1,0.0,0.0
7,91,91,1.0,1,1,0.0,0.0
7,91,91,1.0,1,1,0.0,0.0
7,83,91,1.0,2,2,0.0,0.0
7,91,83,1.0,1,1,0.0,0.0
7,92,93,0.0,2,2,2.0,1.0
7,91,91,1.0,2,2,1.0,1.0
7,92,91,1.0,1,1,0.0,0.0
7,91,91,0.0,1,1,0.0,0.0
7,83,91,1.0,0,0,0.0,0.0
7,91,93,2.0,1,1,3.0,1.0
7,93,91,2.0,0,1,0.0,1.0
7,91,91,1.0,1,1,0.0,1.0
7,91,91,1.0,1,1,0.0,1.0
7,92,91,1.0,1,1,0.0,0.0
7,83,91,1.0,0,0,0.0,1.0
7,91,91,0.0,1,1,0.0,1.0
7,91,91,0.0,1,1,0.0,0.0
7,85,92,1.0,2,2,0.0,1.0
7,92,85,1.0,1,1,1.0,1.0
7,91,93,2.0,1,1,0.0,0.0
7,93,91,2.0,1,1,3.0,1.0
7,91,91,1.0,0,0,0.0,0.0
7,91,92,1.0,1,1,0.0,0.0
7,91,91,1.0,2,2,0.0,0.0
7,91,91,0.0,0,1,0.0,1.0
7,91,91,0.0,2,2,0.0,0.0
7,91,91,1.0,2,2,0.0,0.0
7,91,91,1.0,2,2,0.0,0.0
7,92,91,1.0,1,2,0.0,0.0
7,91,85,0.0,0,1,0.0,0.0
7,85,91,0.0,1,1,0.0,0.0
7,91,91,0.0,1,2,0.0,0.0
7,91,87,1.0,2,2,0.0,0.0
7,91,92,1.0,1,1,0.0,1.0
7,91,91,0.0,1,1,0.0,0.0
7,91,91,0.0,1,1,0.0,0.0
7,91,93,2.0,2,2,0.0,0.0
7,93,91,2.0,1,2,2.0,1.0
7,91,91,1.0,0,0,0.0,1.0
7,91,91,0.0,2,2,0.0,0.0
7,91,93,2.0,0,1,3.0,1.0
7,92,91,1.0,0,1,0.0,0.0
7,91,91,1.0,1,1,0.0,1.0
7,91,91,1.0,0,1,0.0,0.0
7,91,91,0.0,1,1,0.0,1.0
7,74,91,2.0,1,2,0.0,0.0
7,91,74,2.0,1,1,0.0,0.0
7,91,88,1.0,1,1,0.0,0.0
7,91,91,1.0,2,2,0.0,1.0
7,91,91,1.0,2,2,0.0,0.0
7,91,91,0.0,2,2,1.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,93,91,1.0,1,1,3.0,1.0
7,91,91,0.0,1,1,1.0,1.0
7,92,91,2.0,1,1,3.0,1.0
7,91,92,2.0,1,1,3.0,1.0
7,88,91,1.0,1,1,0.0,0.0
7,83,91,1.0,1,1,0.0,1.0
7,91,83,1.0,0,1,0.0,0.0
7,91,83,1.0,2,2,3.0,1.0
7,91,93,1.0,1,1,0.0,1.0
7,93,91,1.0,1,1,0.0,0.0
7,84,91,2.0,1,1,3.0,1.0
7,91,84,2.0,0,1,3.0,1.0
7,91,91,0.0,2,2,0.0,0.0
7,91,74,2.0,2,2,0.0,0.0
7,92,91,1.0,2,2,0.0,0.0
7,91,83,1.0,1,2,0.0,0.0
7,91,93,1.0,0,0,0.0,0.0
7,91,91,1.0,1,1,3.0,1.0
7,91,91,0.0,0,1,0.0,1.0
7,83,91,1.0,2,2,0.0,0.0
7,91,91,1.0,1,1,1.0,0.0
7,91,91,1.0,1,1,0.0,1.0
7,91,92,1.0,0,1,0.0,0.0
7,91,91,1.0,2,2,0.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,91,91,0.0,2,2,0.0,0.0
7,91,91,1.0,1,1,1.0,1.0
7,91,91,1.0,1,2,0.0,1.0
7,91,91,0.0,1,1,3.0,1.0
7,91,91,0.0,1,1,1.0,1.0
7,92,87,1.0,1,1,0.0,1.0
7,92,91,1.0,1,1,0.0,0.0
7,91,92,1.0,2,2,0.0,0.0
7,91,92,1.0,1,1,2.0,1.0
7,84,91,2.0,1,2,0.0,1.0
7,91,84,2.0,1,1,2.0,0.0
7,91,91,0.0,1,1,1.0,1.0
7,91,91,0.0,1,2,0.0,0.0
7,91,91,0.0,2,2,3.0,0.0
3,91,74,2.0,1,1,0.0,0.0
3,93,87,1.0,2,2,0.0,0.0
3,91,84,2.0,0,1,3.0,1.0
3,87,93,1.0,0,0,0.0,0.0
3,91,91,1.0,0,0,3.0,1.0
3,91,91,1.0,0,1,3.0,1.0
3,91,91,0.0,0,0,0.0,0.0
3,93,91,1.0,2,2,0.0,0.0
3,91,91,1.0,1,1,0.0,0.0
3,91,91,1.0,0,1,0.0,1.0
3,91,91,1.0,0,1,0.0,1.0
3,91,91,1.0,0,0,0.0,1.0
3,91,91,1.0,0,1,0.0,0.0
3,92,91,1.0,0,1,0.0,1.0
3,91,91,1.0,2,2,0.0,1.0
3,91,91,1.0,1,1,0.0,0.0
3,92,93,0.0,2,2,0.0,1.0
3,92,91,1.0,1,1,0.0,0.0
3,91,91,0.0,1,1,0.0,1.0
3,85,92,1.0,2,2,0.0,1.0
3,91,91,0.0,1,2,0.0,0.0
3,91,91,0.0,1,1,3.0,1.0
3,91,91,1.0,2,2,0.0,0.0
3,92,91,1.0,0,1,0.0,0.0
3,91,87,1.0,1,1,0.0,0.0
3,92,91,1.0,2,2,0.0,1.0
3,91,91,0.0,0,0,0.0,0.0
3,92,91,2.0,1,1,2.0,1.0
3,91,91,1.0,0,0,0.0,0.0
3,91,91,1.0,1,1,0.0,1.0
3,91,91,0.0,1,1,0.0,0.0
3,93,91,2.0,1,1,0.0,0.0
3,91,91,1.0,0,0,0.0,0.0
3,91,91,0.0,0,1,0.0,1.0
3,92,91,1.0,1,2,0.0,0.0
3,91,91,0.0,0,0,0.0,0.0
3,91,91,0.0,1,1,0.0,0.0
3,91,88,1.0,1,1,0.0,0.0
3,91,92,2.0,1,1,0.0,0.0
3,88,91,1.0,1,1,2.0,1.0
3,83,91,1.0,1,1,0.0,0.0
3,93,91,1.0,1,1,0.0,1.0
3,84,91,2.0,2,2,0.0,0.0
3,91,92,1.0,0,0,0.0,0.0
3,91,83,1.0,1,2,0.0,0.0
3,91,91,0.0,1,1,1.0,1.0
3,92,87,1.0,1,1,0.0,1.0
3,92,91,1.0,1,1,0.0,1.0
3,91,92,1.0,2,2,0.0,0.0
4,92,64,2.0,1,1,0.0,0.0
4,87,93,1.0,0,0,1.0,0.0
4,91,91,1.0,0,0,0.0,1.0
4,91,91,0.0,2,2,0.0,0.0
4,85,91,0.0,1,2,0.0,1.0
4,91,91,0.0,0,0,0.0,0.0
4,91,91,1.0,1,1,0.0,0.0
4,87,91,1.0,1,1,0.0,1.0
4,93,91,1.0,2,2,0.0,0.0
4,91,91,1.0,1,1,0.0,0.0
4,91,91,1.0,1,1,0.0,0.0
4,91,91,0.0,0,0,0.0,1.0
4,92,91,1.0,1,2,3.0,1.0
4,91,91,1.0,0,0,0.0,0.0
4,91,91,1.0,0,1,0.0,0.0
4,91,91,1.0,2,2,3.0,1.0
4,91,91,1.0,1,1,0.0,1.0
4,92,93,0.0,2,2,0.0,0.0
4,91,91,1.0,1,1,3.0,1.0
4,92,85,1.0,1,1,0.0,0.0
4,91,91,0.0,2,2,0.0,0.0
4,91,91,0.0,1,2,1.0,0.0
4,91,91,1.0,1,2,0.0,0.0
4,91,91,1.0,2,2,0.0,0.0
4,91,91,0.0,2,2,0.0,0.0
4,91,87,1.0,2,2,0.0,0.0
4,91,91,0.0,2,2,3.0,1.0
4,91,87,1.0,1,2,1.0,0.0
4,91,87,1.0,0,1,0.0,1.0
4,91,91,0.0,2,2,0.0,0.0
4,92,91,1.0,2,2,0.0,0.0
4,92,91,2.0,2,2,0.0,1.0
4,87,92,1.0,2,2,0.0,0.0
4,91,91,0.0,1,1,3.0,1.0
4,93,81,2.0,2,2,0.0,0.0
4,91,91,1.0,1,1,3.0,1.0
4,91,91,1.0,1,1,0.0,0.0
4,91,91,0.0,0,1,0.0,0.0
4,91,91,0.0,1,1,3.0,1.0
4,91,91,0.0,2,2,3.0,1.0
4,93,91,2.0,1,1,0.0,0.0
4,91,91,1.0,2,2,0.0,1.0
4,91,91,0.0,0,0,0.0,1.0
4,91,91,0.0,1,2,0.0,0.0
4,91,91,0.0,1,1,0.0,0.0
